,adviseInfo,clCodeNm,cntntsNo,distbNm,dlthtsCodeNm,dlthtsManageInfo,eclgyCodeNm,etcEraInfo,flclrCodeNm,flpodmtBigInfo,flpodmtMddlInfo,flpodmtSmallInfo,fmlCodeNm,fmlNm,fmldeSeasonCodeNm,fmldecolrCodeNm,fncltyInfo,frtlzrInfo,growthAraInfo,growthHgInfo,grwhTpCode,grwhTpCodeNm,grwhstleCodeNm,grwtveCode,grwtveCodeNm,hdCode,hdCodeNm,hgBigInfo,hgMddlInfo,hgSmallInfo,ignSeasonCodeNm,imageEvlLinkCours,indoorpsncpacompositionCodeNm,lefStleInfo,lefcolrCodeNm,lefmrkCodeNm,lighttdemanddoCodeNm,managedemanddoCode,managedemanddoCodeNm,managelevelCode,managelevelCodeNm,orgplceInfo,pcBigInfo,pcMddlInfo,pcSmallInfo,plntbneNm,plntzrNm,postngplaceCodeNm,prpgtEraInfo,prpgtmthCodeNm,smellCode,smellCodeNm,soilInfo,speclmanageInfo,toxctyInfo,volmeBigInfo,volmeMddlInfo,volmeSmallInfo,vrticlBigInfo,vrticlMddlInfo,vrticlSmallInfo,watercycleAutumnCode,watercycleAutumnCodeNm,watercycleSprngCode,watercycleSprngCodeNm,watercycleSummerCode,watercycleSummerCodeNm,watercycleWinterCode,watercycleWinterCodeNm,widthBigInfo,widthMddlInfo,widthSmallInfo,winterLwetTpCode,winterLwetTpCodeNm
193,"덩굴성 관엽식물/실내화단 지피용, 공중걸이, 실내화분 등",잎보기식물,13193,"타라, 블루체인","응애,깍지벌레",,일반형,,,,,,쐐기풀과,063043,,,,비료를 보통 요구함,30,10,082003,21~25℃,"풀모양,다육형",090002,보통,083002,40 ~ 70%,,,,,,지피식물,,"녹색, 연두색,은색, 회색",기타 (무늬없음 등),"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)",058002,보통 (약간 잘 견딤),089001,초보자,남아프리카,,,,Pilea grauca,Friendship Plant,"거실 내측 (실내깊이 300~500cm),거실 창측 (실내깊이 150~300cm),발코니 내측 (실내깊이 50~150cm),발코니 창측 (실내깊이 0~50cm)",,"삽목,분주",079004,거의 없음,,너무 그늘에서는 줄기 사이가 길어지며 모양이 흐트러지므로 직사광선을 피한 밝은 빛을 쬐어주면 잎이 엉성하지 않고 귀엽게 자란다.,,,,,,,,053003,토양 표면이 말랐을때 충분히 관수함,053003,토양 표면이 말랐을때 충분히 관수함,053003,토양 표면이 말랐을때 충분히 관수함,053004,화분 흙 대부분 말랐을때 충분히 관수함,,,,057005,13℃ 이상
194,,잎보기식물,13190,,"응애,깍지벌레",,일반형,,,,,,천남성과,063053,,,잎의 광택이 있고 두꺼워서 거친 느낌을 주는것처럼 환경에 적응하는 힘도 크다.,비료를 보통 요구함,30,40,082003,21~25℃,풀모양,090001,빠름,083002,40 ~ 70%,,,,,,중층목,,"녹색, 연두색,빨강, 분홍, 자주색",기타 (무늬없음 등),"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)",058003,필요함,089002,경험자,,,,,Philodendron 'Sunlight',Heartleaf,"거실 내측 (실내깊이 300~500cm),거실 창측 (실내깊이 150~300cm),발코니 내측 (실내깊이 50~150cm),발코니 창측 (실내깊이 0~50cm)",,기타,079004,거의 없음,,,,,,,,,,053003,토양 표면이 말랐을때 충분히 관수함,053003,토양 표면이 말랐을때 충분히 관수함,053003,토양 표면이 말랐을때 충분히 관수함,053004,화분 흙 대부분 말랐을때 충분히 관수함,,,,057005,13℃ 이상
195,,잎보기식물,13187,"제나두, 자나두 (추천유통명: 필로덴드론 '제나두')","응애,깍지벌레",,일반형,,,,,,천남성과,063053,,,줄기에서 잎이 떨어진 흔적이 신기하고 오래된 나무와 같은 모양을 한다.,비료를 보통 요구함,30,50,082003,21~25℃,풀모양,,,083002,40 ~ 70%,,,,,,중층목,,"녹색, 연두색",기타 (무늬없음 등),"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)",058002,보통 (약간 잘 견딤),089002,경험자,,,,,Philodendron 'Xanadu',Split leaf Philodendron,"거실 내측 (실내깊이 300~500cm),거실 창측 (실내깊이 150~300cm),발코니 내측 (실내깊이 50~150cm)",,기타,079003,약함,,,,,,,,,,053003,토양 표면이 말랐을때 충분히 관수함,053003,토양 표면이 말랐을때 충분히 관수함,053003,토양 표면이 말랐을때 충분히 관수함,053004,화분 흙 대부분 말랐을때 충분히 관수함,,,,057005,13℃ 이상
196,,잎보기식물,13192,,"응애,깍지벌레",,일반형,,,,,,천남성과,063053,,,,비료를 보통 요구함,30,50,082003,21~25℃,풀모양,090002,보통,083002,40 ~ 70%,,,,,,중층목,,"녹색, 연두색",기타 (무늬없음 등),"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)",058003,필요함,089002,경험자,,,,,Philodendron goeldii,fan ban,"거실 내측 (실내깊이 300~500cm),거실 창측 (실내깊이 150~300cm),발코니 내측 (실내깊이 50~150cm)",,"파종,기타",079004,거의 없음,,,,,,,,,,053003,토양 표면이 말랐을때 충분히 관수함,053003,토양 표면이 말랐을때 충분히 관수함,053003,토양 표면이 말랐을때 충분히 관수함,053004,화분 흙 대부분 말랐을때 충분히 관수함,,,,057005,13℃ 이상
197,,잎보기식물,13191,,"응애,깍지벌레",,일반형,,,,,,천남성과,063053,,,,비료를 보통 요구함,30,20,082003,21~25℃,덩굴성,,,083002,40 ~ 70%,,,,,,하층목,,"녹색, 연두색,금색, 노란색",기타 (무늬없음 등),"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)",058003,필요함,089002,경험자,,,,,Philodendron 'Lemon Lime',Lemon-Lime Vining Philodendron,"거실 창측 (실내깊이 150~300cm),발코니 내측 (실내깊이 50~150cm),발코니 창측 (실내깊이 0~50cm)",,삽목,079004,거의 없음,,,,,,,,,,053003,토양 표면이 말랐을때 충분히 관수함,053003,토양 표면이 말랐을때 충분히 관수함,053003,토양 표면이 말랐을때 충분히 관수함,053004,화분 흙 대부분 말랐을때 충분히 관수함,,,,057005,13℃ 이상
198,,잎보기식물,13189,,"응애,깍지벌레",,일반형,,,,,,천남성과,063053,,,,비료를 보통 요구함,50,100,082003,21~25℃,풀모양,,,083002,40 ~ 70%,,,,,,상층목,,"녹색, 연두색",기타 (무늬없음 등),"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)",058003,필요함,089002,경험자,"브라질, 파라과이",,,,Philodendron selloum,lace tree philodendron,"거실 내측 (실내깊이 300~500cm),거실 창측 (실내깊이 150~300cm),발코니 내측 (실내깊이 50~150cm)",,"파종,기타",079003,약함,,,,,,,,,,053003,토양 표면이 말랐을때 충분히 관수함,053003,토양 표면이 말랐을때 충분히 관수함,053003,토양 표면이 말랐을때 충분히 관수함,053004,화분 흙 대부분 말랐을때 충분히 관수함,,,,057005,13℃ 이상
199,,잎보기식물,13188,,"응애,깍지벌레",,일반형,,,,,,천남성과,063053,,,,비료를 보통 요구함,30,50,082003,21~25℃,덩굴성,,,083002,40 ~ 70%,,,,,,중층목,,"녹색, 연두색",기타 (무늬없음 등),"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)",058002,보통 (약간 잘 견딤),089002,경험자,"서인도제도, 자마이카, 중앙 아메리카",,,,Philodendron oxycardium,"sweet heart vine, parlor ivy, heart leaved philodendron vine","실내 어두운 곳 (실내깊이 500 이상cm),거실 내측 (실내깊이 300~500cm),거실 창측 (실내깊이 150~300cm),발코니 내측 (실내깊이 50~150cm)",,"삽목,기타",079004,거의 없음,,,,,,,,,,053003,토양 표면이 말랐을때 충분히 관수함,053003,토양 표면이 말랐을때 충분히 관수함,053003,토양 표면이 말랐을때 충분히 관수함,053004,화분 흙 대부분 말랐을때 충분히 관수함,,,,057005,13℃ 이상
200,,잎보기식물,13249,,"응애,깍지벌레",,일반형,,,,,,천남성과,063053,,,,비료를 보통 요구함,30,40,082003,21~25℃,풀모양,,,083002,40 ~ 70%,,,,,,중층목,,"녹색, 연두색",기타 (무늬없음 등),"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)",058003,필요함,089002,경험자,,,,,Philodendron 'Congo',Rojo Congo Philodendron,"거실 내측 (실내깊이 300~500cm),거실 창측 (실내깊이 150~300cm),발코니 내측 (실내깊이 50~150cm)",,"파종,기타",079003,약함,,,,,,,,,,053003,토양 표면이 말랐을때 충분히 관수함,053003,토양 표면이 말랐을때 충분히 관수함,053003,토양 표면이 말랐을때 충분히 관수함,053004,화분 흙 대부분 말랐을때 충분히 관수함,,,,057005,13℃ 이상
201,,잎&꽃보기식물,12987,,응애,,일반형,,"분홍색,흰색",,,,난초과,063010,,,아주 낮은 그늘에서 잘 견딘다.,비료를 보통 요구함,20,20,082003,21~25℃,풀모양,090003,느림,083002,40 ~ 70%,,,,"봄,여름",,"하층목,지피식물",,기타,줄무늬,"낮은 광도(300~800 Lux),중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)",058002,보통 (약간 잘 견딤),089003,전문가,"인도네시아, 버마",,,,Haemaria discolor var. dawsoniana,jewel orchid,"실내 어두운 곳 (실내깊이 500 이상cm),거실 내측 (실내깊이 300~500cm),거실 창측 (실내깊이 150~300cm),발코니 내측 (실내깊이 50~150cm),발코니 창측 (실내깊이 0~50cm)",,"삽목,기타",079003,약함,,,,,,,,,,053002,흙을 촉촉하게 유지함(물에 잠기지 않도록 주의),053002,흙을 촉촉하게 유지함(물에 잠기지 않도록 주의),053002,흙을 촉촉하게 유지함(물에 잠기지 않도록 주의),053004,화분 흙 대부분 말랐을때 충분히 관수함,,,,057005,13℃ 이상
202,,잎보기식물,12983,,"응애,깍지벌레",,일반형,,,30,,,백합과,063033,,,,비료를 보통 요구함,50,200,082003,21~25℃,직립형,090002,보통,083002,40 ~ 70%,,,,,,상층목,,"녹색, 연두색","줄무늬,기타 (무늬없음 등)","중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)",058001,낮음 (잘 견딤),089001,초보자,아프리카,100000,,,Dracaena fragrans,"corn plant, fragrant dracaena","거실 내측 (실내깊이 300~500cm),거실 창측 (실내깊이 150~300cm),발코니 내측 (실내깊이 50~150cm)",,삽목,079001,강함,,,,,,,,,,053002,흙을 촉촉하게 유지함(물에 잠기지 않도록 주의),053002,흙을 촉촉하게 유지함(물에 잠기지 않도록 주의),053002,흙을 촉촉하게 유지함(물에 잠기지 않도록 주의),053003,토양 표면이 말랐을때 충분히 관수함,,,,057005,13℃ 이상
203,,잎보기식물,12981,,응애,"깍지벌레, 개각충, 진딧물",일반형,,,,,,고사리과,063004,,,"하트 모양의 잎이 매력적인 관엽식물이다. Soil Type:  Use a GOOD rich potting soil (a soil that retains water yet drains well), such as an African violet mix. If you want to mix your own take: 2 parts garden soil, 2 parts humus (leaf mold), 1 part coarse sand or perlite, 1 part rinsed aquarium charcoal chips and a little fine grade fir bark. Always use a pot with a hole.  

Growing Ease:  Requires extra care",비료를 보통 요구함,20,20,082003,21~25℃,로제트형,,,083003,70% 이상,,,,,,하층목,,"녹색, 연두색",기타 (무늬없음 등),"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)",058003,필요함,089002,경험자,"서인도, 멕시코",,,,Hemionitis arifolia,"heart fern, valentine fern","거실 내측 (실내깊이 300~500cm),거실 창측 (실내깊이 150~300cm),발코니 내측 (실내깊이 50~150cm)",,기타,079004,거의 없음,,"습한 곳을 좋아하지만 뿌리가 물에 잠겨있는 것을 싫어하며, 빛은 좋아하지만 직사광선은 싫어한다.",,,,,,,,053002,흙을 촉촉하게 유지함(물에 잠기지 않도록 주의),053002,흙을 촉촉하게 유지함(물에 잠기지 않도록 주의),053002,흙을 촉촉하게 유지함(물에 잠기지 않도록 주의),053003,토양 표면이 말랐을때 충분히 관수함,,,,057005,13℃ 이상
204,,잎보기식물,12979,,"응애,깍지벌레",,일반형,,,,,,두릅나무과,063017,,,,비료를 보통 요구함,50,150,082003,21~25℃,직립형,,,083002,40 ~ 70%,,,,,,상층목,,"녹색, 연두색",기타 (무늬없음 등),"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)",058003,필요함,089002,경험자,"중국, 인도, 인도네시아, 미안마, 네팔, 베트남 등",,,,Heteropanax fragrans,Fragrant Aralia,"거실 창측 (실내깊이 150~300cm),발코니 내측 (실내깊이 50~150cm),발코니 창측 (실내깊이 0~50cm)",,"파종,삽목",079004,거의 없음,,,,,,,,,,053003,토양 표면이 말랐을때 충분히 관수함,053003,토양 표면이 말랐을때 충분히 관수함,053003,토양 표면이 말랐을때 충분히 관수함,053004,화분 흙 대부분 말랐을때 충분히 관수함,,,,057005,13℃ 이상
205,,잎&꽃보기식물,12978,"협죽도, 유도화","응애,깍지벌레",,일반형,,"분홍색,흰색",,,,협죽도과,063058,,,,,50,150,082003,21~25℃,관목형,090001,빠름,083002,40 ~ 70%,,,,여름,,"상층목,중층목",,"녹색, 연두색,흰색, 크림색","줄무늬,잎 가장자리 무늬,기타 (무늬없음 등)","높은 광도(1,500~10,000 Lux)",058001,낮음 (잘 견딤),089001,초보자,"동남아시아, 서남아시아, 북아프리카",,,,Nerium indicum,Sweet scented Oleander,"발코니 내측 (실내깊이 50~150cm),발코니 창측 (실내깊이 0~50cm)",,삽목,079002,중간,,,강함,,,,,,,053003,토양 표면이 말랐을때 충분히 관수함,053003,토양 표면이 말랐을때 충분히 관수함,053002,흙을 촉촉하게 유지함(물에 잠기지 않도록 주의),053004,화분 흙 대부분 말랐을때 충분히 관수함,,,,057003,7℃
206,,잎보기식물,12976,,"응애,깍지벌레",,일반형,,,,,,천남성과,063053,,,,비료를 보통 요구함,30,30,082003,21~25℃,덩굴성,090001,빠름,083002,40 ~ 70%,,,,,,"하층목,지피식물",,"녹색, 연두색,금색, 노란색",기타 (무늬없음 등),"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)",058002,보통 (약간 잘 견딤),089002,경험자,동남아시아,,,,Epipremnum aureum 'Lime',lime pothos,"거실 내측 (실내깊이 300~500cm),거실 창측 (실내깊이 150~300cm),발코니 내측 (실내깊이 50~150cm)",,"삽목,기타",079004,거의 없음,,,,,,,,,,053003,토양 표면이 말랐을때 충분히 관수함,053003,토양 표면이 말랐을때 충분히 관수함,053003,토양 표면이 말랐을때 충분히 관수함,053004,화분 흙 대부분 말랐을때 충분히 관수함,,,,057005,13℃ 이상
207,,잎&꽃보기식물,12986,,"응애,깍지벌레",,"일반형,건조형",,"분홍색,흰색",,,,박주가리과,063025,,,,비료를 보통 요구함,30,20,082003,21~25℃,"덩굴성,다육형",,,083002,40 ~ 70%,,,,"봄,여름",,"하층목,지피식물",,"녹색, 연두색,금색, 노란색,흰색, 크림색","줄무늬,잎 가장자리 무늬,기타 (무늬없음 등)","중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)",058002,보통 (약간 잘 견딤),089002,경험자,"일본, 중국, 오스트레일리아",,,,Hoya carnosa,wax plant,"거실 창측 (실내깊이 150~300cm),발코니 내측 (실내깊이 50~150cm),발코니 창측 (실내깊이 0~50cm)",,삽목,079003,약함,,,,,,,,,,053003,토양 표면이 말랐을때 충분히 관수함,053003,토양 표면이 말랐을때 충분히 관수함,053003,토양 표면이 말랐을때 충분히 관수함,053004,화분 흙 대부분 말랐을때 충분히 관수함,,,,057005,13℃ 이상
208,,잎&꽃보기식물,12975,,"응애,깍지벌레",,"일반형,건조형",,"분홍색,흰색",,,,박주가리과,063025,,,,비료를 보통 요구함,30,20,082003,21~25℃,"덩굴성,다육형",,,083002,40 ~ 70%,,,,"봄,여름",,하층목,,"녹색, 연두색",기타 (무늬없음 등),"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)",058002,보통 (약간 잘 견딤),089002,경험자,"일본남부, 중국, 오스트레일리아, 대만 원산종의 변종",,,,Hoya carnosa 'Exotica Hort',Wax plant,"거실 창측 (실내깊이 150~300cm),발코니 내측 (실내깊이 50~150cm),발코니 창측 (실내깊이 0~50cm)",,삽목,079004,거의 없음,,,,,,,,,,,,,,,,,,,,,057005,13℃ 이상
209,,꽃보기식물,12973,"호주매, 호주매화","응애,깍지벌레",,일반형,,"분홍색,빨강색,흰색",,,,도금양과,063014,,,,,30,50,082003,21~25℃,관목형,090002,보통,083002,40 ~ 70%,,,,"봄,여름",,중층목,,"녹색, 연두색",기타 (무늬없음 등),"높은 광도(1,500~10,000 Lux)",058003,필요함,089002,경험자,"호주, 뉴질랜드",,,,Leptospermum scoparium,"New Zealand teatree, broom teatree, just tea tree","거실 창측 (실내깊이 150~300cm),발코니 내측 (실내깊이 50~150cm),발코니 창측 (실내깊이 0~50cm)",,삽목,079003,약함,,,,,,,,,,053003,토양 표면이 말랐을때 충분히 관수함,053004,화분 흙 대부분 말랐을때 충분히 관수함,053003,토양 표면이 말랐을때 충분히 관수함,053004,화분 흙 대부분 말랐을때 충분히 관수함,,,,057005,13℃ 이상
210,,잎보기식물,12971,,"응애,깍지벌레",,일반형,,,,,,후추과,063059,,,,비료를 보통 요구함,30,30,082003,21~25℃,풀모양,,,083002,40 ~ 70%,,,,,,하층목,,"녹색, 연두색,흰색, 크림색",줄무늬,"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)",058003,필요함,089002,경험자,중앙 아메리카,,,,Peperomia angula,Parallel peperomia,"거실 내측 (실내깊이 300~500cm),거실 창측 (실내깊이 150~300cm),발코니 내측 (실내깊이 50~150cm)",,삽목,079004,거의 없음,,,,,,,,,,,,,,,,,,,,,057005,13℃ 이상
211,,잎보기식물,12937,,"응애,깍지벌레",,일반형,,,,,,협죽도과,063058,,,,비료를 보통 요구함,30,20,082002,16~20℃,덩굴성,,,083002,40 ~ 70%,,,,,,"하층목,지피식물",,"녹색, 연두색,금색, 노란색",잎 가장자리 무늬,"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)",058002,보통 (약간 잘 견딤),089001,초보자,한국,,,,Trachelospermum asiaticum var. variegatum,"chinese ivy, chinese jasmine climing bagbane","거실 창측 (실내깊이 150~300cm),발코니 내측 (실내깊이 50~150cm),발코니 창측 (실내깊이 0~50cm)",,삽목,079004,거의 없음,,,,,,,,,,053003,토양 표면이 말랐을때 충분히 관수함,053003,토양 표면이 말랐을때 충분히 관수함,053003,토양 표면이 말랐을때 충분히 관수함,053004,화분 흙 대부분 말랐을때 충분히 관수함,,,,057002,5℃
212,,잎보기식물,12932,,"응애,깍지벌레","깍지벌레, 개각충, 응애, 총채벌레",일반형,,,,,,백합과,063033,,,"Soil Type:  A GOOD general purpose potting soil (a soil that retains water yet drains well) will suffice. Check purchased soil to see that it is well aerated and add sand or perlite and peat moss if it seems to pack too tightly. Give the plants a chance to settle in before going back to whatever fertilization program has been successful for you. If you want to mix your own take: 1 part garden soil, 1 part coarse sand or perlite, 1 part moist peat or humus (leaf mold) and a light dusting of lime. Always use a pot with a hole.  



Growing Ease:  Will grow for anybody",비료를 보통 요구함,40,150,082002,16~20℃,관목형,,,083002,40 ~ 70%,,,,,,상층목,,"녹색, 연두색,금색, 노란색",기타 (무늬없음 등),"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)",058003,필요함,089002,경험자,카메룬,,,,Dracaena sanderiana,"belgian evergreen, lucky bamboo","거실 내측 (실내깊이 300~500cm),거실 창측 (실내깊이 150~300cm),발코니 내측 (실내깊이 50~150cm)",,삽목,079003,약함,"포름알데히드, 벤젠, 톨루엔, 자일렌, 트리클로로 에틸렌",,,,,,,,,053003,토양 표면이 말랐을때 충분히 관수함,053003,토양 표면이 말랐을때 충분히 관수함,053003,토양 표면이 말랐을때 충분히 관수함,053003,토양 표면이 말랐을때 충분히 관수함,,,,057005,13℃ 이상
